Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Sleep_Hours,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Physical_Activity,Parental_Education_Level,Distance_from_Home,Exam_Score,Gender_Female,Gender_Male,School_Type_Private,School_Type_Public,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_No,Internet_Access_Yes,Learning_Disabilities_No,Learning_Disabilities_Yes,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive
23,67,3,2,6,94,1,1,2,2,2,2,3,66,False,True,False,True,True,False,False,True,True,False,False,False,True
17,98,1,3,6,87,3,3,2,2,5,2,1,71,True,False,True,False,True,False,True,False,True,False,False,False,True
14,90,3,2,8,57,2,0,2,2,3,2,2,66,False,True,False,True,False,True,False,True,False,True,False,False,True
24,68,2,2,9,71,2,2,2,2,4,2,1,66,False,True,False,True,True,False,False,True,True,False,False,True,False
21,74,2,3,6,66,1,1,2,3,4,1,1,66,False,True,True,False,True,False,False,True,True,False,True,False,False
17,92,3,3,9,90,2,1,3,1,3,1,2,71,False,True,False,True,False,True,False,True,True,False,False,False,True
12,88,2,2,7,86,3,3,2,3,3,1,2,68,False,True,False,True,False,True,False,True,False,True,False,False,True
25,91,2,2,8,74,3,1,2,3,3,2,2,71,False,True,True,False,True,False,False,True,True,False,False,False,True
24,78,2,2,9,91,1,0,3,3,3,3,3,68,True,False,False,True,False,True,False,True,True,False,True,False,False
19,89,1,2,8,71,2,2,1,3,4,1,1,68,False,True,False,True,True,False,False,True,True,False,False,False,True
31,75,2,2,7,90,1,2,2,3,2,1,2,68,False,True,False,True,True,False,False,True,False,True,False,True,False
14,68,2,2,6,52,2,2,1,2,2,2,1,62,False,True,False,True,False,True,False,True,True,False,False,False,True
11,85,3,1,10,57,3,0,2,3,5,1,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
16,99,1,3,6,88,3,2,1,1,3,3,1,71,False,True,False,True,True,False,False,True,True,False,False,True,False
20,72,2,3,7,56,1,0,1,2,6,2,2,63,False,True,False,True,False,True,False,True,False,True,True,False,False
21,78,3,2,8,84,1,1,3,1,4,1,1,68,False,True,False,True,True,False,False,True,True,False,False,False,True
19,87,3,1,8,86,1,1,2,3,4,1,2,69,True,False,False,True,False,True,False,True,True,False,False,False,True
22,82,3,3,10,83,2,1,1,3,2,2,2,69,False,True,True,False,True,False,False,True,False,True,False,True,False
12,94,2,3,7,91,1,3,2,2,3,3,1,71,True,False,True,False,False,True,False,True,True,False,False,False,True
29,90,2,3,7,76,2,0,1,2,1,3,2,71,True,False,False,True,True,False,False,True,True,False,False,True,False
20,62,2,2,9,95,1,0,2,2,3,1,1,62,False,True,True,False,False,True,False,True,False,True,False,True,False
27,100,1,1,7,78,1,2,2,2,2,1,1,70,False,True,False,True,False,True,False,True,True,False,True,False,False
22,90,3,3,8,75,3,1,1,1,3,2,2,70,False,True,True,False,True,False,False,True,True,False,False,True,False
23,95,2,2,7,75,2,2,3,2,2,2,1,73,False,True,False,True,False,True,False,True,True,False,False,False,True
23,86,2,3,8,96,1,3,2,2,2,1,2,71,True,False,True,False,False,True,False,True,True,False,False,False,True
23,94,2,1,8,62,2,2,1,2,0,3,2,69,True,False,False,True,False,True,False,True,True,False,False,False,True
24,64,2,3,6,85,3,0,3,1,3,3,1,66,False,True,True,False,False,True,False,True,False,True,False,True,False
28,74,2,1,4,62,2,1,1,2,3,1,2,65,False,True,True,False,False,True,False,True,True,False,False,True,False
21,95,3,2,4,55,2,2,2,3,1,2,1,71,False,True,True,False,True,False,False,True,True,False,False,True,False
24,68,2,2,4,98,3,2,2,3,2,1,1,68,False,True,False,True,False,True,False,True,True,False,True,False,False
19,63,2,3,7,56,2,2,1,2,3,1,1,64,True,False,True,False,False,True,False,True,True,False,False,False,True
29,92,1,1,4,84,2,2,1,2,3,3,1,71,False,True,False,True,False,True,False,True,True,False,True,False,False
16,93,1,2,7,71,2,0,2,3,2,1,1,67,False,True,False,True,True,False,False,True,True,False,False,False,True
31,67,2,1,7,92,3,2,2,2,3,1,3,66,True,False,False,True,True,False,False,True,True,False,True,False,False
20,94,1,3,8,89,2,1,1,2,4,1,1,71,False,True,False,True,False,True,False,True,True,False,False,False,True
11,87,1,2,8,57,3,0,1,2,2,1,2,62,False,True,False,True,True,False,False,True,True,False,True,False,False
21,81,3,2,8,73,2,3,1,2,2,1,1,67,False,True,False,True,True,False,False,True,False,True,False,False,True
16,93,2,1,8,51,2,3,1,2,2,2,1,67,False,True,False,True,False,True,False,True,True,False,False,True,False
25,77,1,2,7,71,2,0,2,2,3,1,1,66,True,False,False,True,False,True,False,True,True,False,True,False,False
16,68,1,2,7,85,3,1,1,3,3,3,2,64,True,False,True,False,False,True,False,True,True,False,False,False,True
17,71,1,2,6,62,2,2,1,2,3,2,1,62,False,True,False,True,False,True,False,True,False,True,False,True,False
9,80,2,3,7,91,1,1,2,2,3,2,1,65,True,False,False,True,True,False,False,True,True,False,False,True,False
17,81,2,1,5,53,1,0,2,2,1,2,1,63,False,True,False,True,False,True,False,True,True,False,False,True,False
5,92,2,2,9,52,2,2,3,2,4,2,2,64,True,False,True,False,False,True,False,True,False,True,False,True,False
10,92,1,3,6,51,1,1,2,2,3,1,1,65,True,False,True,False,False,True,False,True,True,False,False,True,False
25,83,2,3,7,64,2,0,1,2,2,2,2,68,False,True,False,True,True,False,False,True,True,False,False,True,False
25,91,2,3,7,73,2,2,1,2,3,1,1,72,True,False,False,True,False,True,False,True,True,False,False,False,True
23,68,2,2,9,55,2,0,1,2,3,2,2,64,False,True,False,True,False,True,False,True,True,False,False,False,True
14,62,3,2,4,100,1,1,1,2,3,1,1,62,False,True,False,True,True,False,False,True,True,False,False,True,False
20,95,2,1,7,100,1,3,1,2,2,1,1,69,True,False,True,False,False,True,True,False,True,False,False,True,False
20,63,1,1,8,76,2,3,2,2,4,3,1,64,True,False,False,True,False,True,False,True,True,False,False,True,False
13,70,3,2,10,78,2,1,1,2,2,1,3,61,True,False,False,True,True,False,False,True,True,False,True,False,False
29,88,2,3,7,96,1,2,1,1,2,1,1,72,True,False,False,True,True,False,False,True,True,False,False,False,True
25,76,2,1,6,88,1,1,2,2,3,2,3,66,False,True,True,False,False,True,False,True,True,False,True,False,False
19,95,3,1,10,58,1,2,3,2,3,1,1,69,False,True,False,True,True,False,False,True,True,False,False,False,True
20,72,2,2,8,90,3,2,1,1,2,2,1,65,True,False,True,False,True,False,True,False,True,False,False,True,False
21,60,3,2,9,62,2,2,1,2,3,1,1,64,False,True,False,True,False,True,False,True,True,False,False,False,True
8,72,1,2,5,72,2,3,3,1,4,1,1,62,True,False,True,False,False,True,False,True,True,False,False,False,True
19,83,2,2,8,77,3,1,1,2,4,1,3,66,False,True,False,True,True,False,False,True,True,False,False,False,True
16,75,1,1,5,86,2,0,1,2,1,2,2,62,True,False,False,True,False,True,False,True,True,False,False,False,True
14,81,2,2,5,58,3,3,1,3,4,3,2,66,False,True,False,True,False,True,False,True,True,False,True,False,False
18,95,2,3,8,54,2,2,3,2,3,2,2,70,True,False,False,True,True,False,False,True,True,False,False,True,False
31,96,2,2,8,93,1,3,1,2,3,1,1,75,False,True,False,True,False,True,False,True,True,False,False,False,True
24,71,1,3,6,91,2,3,3,2,2,1,3,67,True,False,False,True,False,True,False,True,True,False,False,True,False
17,78,1,2,9,76,1,4,2,2,2,2,1,66,False,True,False,True,False,True,False,True,True,False,False,False,True
23,82,2,3,6,83,2,2,2,2,3,3,2,71,False,True,True,False,True,False,False,True,True,False,False,False,True
28,98,3,2,7,86,2,2,2,3,2,1,1,75,True,False,True,False,False,True,False,True,True,False,False,True,False
26,100,3,3,7,74,1,1,2,2,2,1,3,72,True,False,False,True,True,False,False,True,True,False,False,True,False
20,69,3,2,7,63,1,2,1,2,2,1,2,64,True,False,True,False,True,False,False,True,True,False,True,False,False
16,89,2,2,9,74,2,1,1,2,3,1,3,65,False,True,False,True,False,True,True,False,True,False,False,True,False
24,75,1,2,5,98,3,1,1,2,3,1,1,67,False,True,False,True,True,False,False,True,True,False,False,False,True
22,60,2,2,6,92,1,2,1,3,2,1,1,63,False,True,False,True,True,False,False,True,True,False,True,False,False
25,60,2,1,5,73,1,1,2,2,2,1,1,62,False,True,False,True,False,True,False,True,True,False,True,False,False
24,78,1,3,10,61,3,2,2,2,4,2,2,69,True,False,False,True,False,True,False,True,True,False,False,False,True
26,80,2,2,7,94,2,1,1,2,2,3,2,70,False,True,True,False,False,True,False,True,True,False,False,False,True
17,61,1,2,6,82,3,0,2,3,4,3,1,63,False,True,False,True,False,True,False,True,True,False,False,True,False
28,87,2,2,7,70,2,2,1,2,2,3,1,71,False,True,False,True,False,True,False,True,True,False,False,True,False
21,72,2,1,8,56,2,0,1,2,4,1,1,63,False,True,False,True,False,True,False,True,True,False,False,True,False
32,82,1,2,8,88,1,0,3,2,2,2,2,71,False,True,False,True,False,True,False,True,True,False,False,False,True
16,72,2,2,6,66,1,0,1,2,4,2,1,63,False,True,True,False,False,True,False,True,True,False,False,False,True
30,67,2,3,6,80,3,0,1,2,4,1,2,68,False,True,False,True,False,True,False,True,True,False,False,True,False
21,76,2,1,5,78,3,0,1,3,3,1,1,65,False,True,False,True,False,True,True,False,True,False,False,True,False
16,69,3,3,7,85,2,0,3,3,3,1,1,66,True,False,True,False,False,True,False,True,True,False,True,False,False
17,81,1,2,9,77,2,3,1,2,4,2,3,66,False,True,False,True,False,True,False,True,True,False,False,True,False
18,68,3,3,6,82,1,0,2,3,3,1,1,66,False,True,False,True,True,False,False,True,True,False,False,False,True
23,80,1,1,8,54,2,0,2,3,2,1,1,65,True,False,True,False,False,True,False,True,True,False,False,False,True
23,66,2,3,6,83,2,0,3,2,2,1,1,66,True,False,False,True,True,False,False,True,True,False,False,False,True
17,87,2,2,5,60,2,4,2,2,3,1,1,67,True,False,True,False,False,True,False,True,False,True,False,False,True
20,90,3,2,8,70,2,0,2,2,3,1,2,68,True,False,True,False,True,False,False,True,True,False,False,True,False
33,64,2,1,10,76,1,2,3,3,3,1,1,68,False,True,True,False,False,True,False,True,True,False,False,True,False
30,79,1,2,8,84,2,3,1,2,3,2,2,69,True,False,True,False,True,False,False,True,True,False,True,False,False
23,63,2,1,6,87,1,1,2,2,2,3,1,64,False,True,False,True,False,True,False,True,True,False,False,True,False
20,84,2,2,6,85,2,0,2,2,3,1,2,67,False,True,True,False,True,False,False,True,True,False,False,False,True
21,71,2,2,10,55,1,1,2,2,4,1,2,63,True,False,False,True,False,True,False,True,True,False,True,False,False
24,81,1,3,7,69,2,3,1,2,3,2,1,67,False,True,False,True,False,True,False,True,True,False,True,False,False
14,81,2,3,6,64,1,2,3,3,2,1,3,64,True,False,False,True,False,True,True,False,True,False,False,True,False
18,97,1,2,7,70,1,0,3,2,2,1,1,66,True,False,False,True,True,False,False,True,False,True,False,True,False
10,82,3,2,7,82,1,2,1,3,4,1,1,65,False,True,True,False,True,False,False,True,True,False,False,True,False
22,83,2,2,8,60,1,4,2,2,2,3,2,68,True,False,False,True,False,True,True,False,True,False,False,True,False
24,76,1,3,9,75,1,0,1,2,5,1,1,66,False,True,True,False,True,False,False,True,True,False,False,False,True
17,98,3,3,9,94,1,0,3,1,3,2,1,71,False,True,False,True,True,False,False,True,True,False,True,False,False
29,91,2,3,7,87,2,2,2,3,4,2,1,74,True,False,True,False,False,True,True,False,True,False,True,False,False
13,71,2,3,7,86,1,2,1,2,3,3,1,65,False,True,False,True,True,False,False,True,True,False,False,False,True
11,94,1,3,8,92,3,0,2,2,4,1,1,68,True,False,False,True,False,True,False,True,True,False,False,True,False
21,77,2,3,6,70,1,2,3,2,2,2,1,68,False,True,True,False,False,True,True,False,True,False,False,False,True
26,93,2,2,8,88,2,1,2,3,4,2,1,72,False,True,False,True,True,False,False,True,False,True,False,True,False
30,93,3,3,7,53,2,3,1,2,2,3,2,74,True,False,True,False,False,True,False,True,True,False,True,False,False
17,68,1,3,8,53,2,0,1,2,2,2,1,61,False,True,False,True,True,False,False,True,True,False,False,True,False
26,88,1,1,10,67,1,0,1,1,3,1,3,65,False,True,True,False,True,False,False,True,True,False,False,False,True
20,72,3,1,8,60,1,0,1,2,5,1,1,63,False,True,False,True,True,False,False,True,True,False,False,True,False
19,72,3,2,7,76,2,1,2,3,2,1,2,66,True,False,False,True,False,True,False,True,True,False,False,False,True
25,72,1,3,6,59,2,2,1,2,3,1,1,66,False,True,False,True,False,True,False,True,True,False,True,False,False
24,89,3,2,7,99,2,2,1,3,4,1,1,73,True,False,True,False,False,True,False,True,True,False,False,True,False
11,69,2,2,5,93,2,0,2,3,4,2,1,63,False,True,False,True,True,False,False,True,True,False,True,False,False
29,60,3,3,8,99,2,0,2,2,4,1,1,68,True,False,False,True,False,True,False,True,False,True,False,False,True
28,89,3,1,4,90,3,3,1,3,2,3,2,73,True,False,False,True,False,True,False,True,False,True,False,False,True
16,67,1,3,8,98,2,0,3,1,3,1,2,63,False,True,True,False,False,True,False,True,True,False,True,False,False
22,64,2,3,8,68,2,2,2,2,4,1,1,65,False,True,False,True,False,True,False,True,True,False,True,False,False
23,70,1,3,7,75,3,0,1,2,4,1,1,66,True,False,False,True,False,True,False,True,True,False,False,False,True
22,75,1,1,6,62,2,0,3,3,3,3,1,65,True,False,False,True,False,True,False,True,True,False,True,False,False
17,79,1,3,7,82,2,0,2,3,2,2,1,66,False,True,False,True,False,True,False,True,True,False,True,False,False
16,62,3,2,4,89,3,3,1,2,3,2,1,65,True,False,False,True,True,False,False,True,True,False,False,True,False
20,99,2,2,8,75,2,2,1,3,2,3,3,70,True,False,True,False,True,False,False,True,True,False,True,False,False
27,89,2,2,7,65,2,1,2,2,3,1,1,70,True,False,False,True,True,False,False,True,True,False,False,True,False
23,73,3,2,9,75,2,0,3,3,3,1,2,68,True,False,True,False,False,True,False,True,True,False,False,False,True
18,73,2,3,8,53,2,1,1,3,3,3,2,64,False,True,False,True,True,False,True,False,True,False,False,True,False
25,78,2,2,7,86,2,1,2,2,3,3,2,68,True,False,False,True,True,False,False,True,True,False,True,False,False
3,85,1,3,8,73,1,2,1,2,3,1,1,62,False,True,True,False,True,False,False,True,True,False,False,True,False
27,66,2,2,6,95,2,1,2,2,3,2,2,68,False,True,False,True,False,True,False,True,True,False,False,False,True
10,68,1,2,6,96,1,1,3,2,3,2,2,61,False,True,False,True,True,False,False,True,True,False,False,True,False
18,94,3,2,7,56,1,1,1,2,3,3,1,69,False,True,False,True,False,True,True,False,True,False,False,False,True
13,70,2,2,7,100,2,3,1,2,3,1,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
12,75,2,3,6,98,2,2,1,2,2,2,3,65,False,True,False,True,False,True,False,True,True,False,False,True,False
27,95,2,3,7,81,1,3,1,2,2,1,2,72,False,True,False,True,True,False,False,True,True,False,False,True,False
17,87,2,2,7,91,3,3,1,3,3,2,1,70,True,False,False,True,False,True,False,True,False,True,False,False,True
22,74,2,3,10,51,2,1,2,2,4,1,1,65,False,True,True,False,False,True,True,False,True,False,True,False,False
20,87,2,2,7,99,2,3,1,2,3,1,1,69,False,True,False,True,True,False,False,True,True,False,True,False,False
23,61,3,1,6,73,2,1,2,2,3,2,1,65,False,True,False,True,False,True,False,True,True,False,False,False,True
20,89,1,2,7,95,1,3,1,2,2,1,1,69,False,True,True,False,False,True,False,True,True,False,False,True,False
12,79,1,2,9,69,2,2,1,3,3,3,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
26,93,2,3,9,89,2,0,1,2,3,2,2,72,False,True,False,True,False,True,False,True,True,False,False,True,False
17,98,3,1,10,71,2,0,1,3,3,3,2,70,True,False,True,False,False,True,False,True,True,False,False,False,True
11,97,2,2,7,68,1,0,1,2,2,1,2,64,True,False,True,False,False,True,False,True,True,False,True,False,False
17,96,2,1,8,97,1,0,2,2,3,1,1,67,True,False,False,True,True,False,False,True,True,False,True,False,False
29,80,2,1,5,85,3,0,3,3,2,1,2,69,False,True,False,True,True,False,False,True,True,False,False,True,False
25,74,1,2,6,92,1,4,2,2,3,3,1,70,False,True,True,False,False,True,False,True,True,False,False,False,True
18,79,2,2,5,77,1,1,1,3,3,1,1,65,False,True,False,True,False,True,False,True,True,False,False,True,False
18,88,3,3,8,96,1,1,1,2,3,1,3,69,True,False,False,True,False,True,False,True,True,False,False,False,True
18,95,3,2,7,87,3,5,2,2,2,2,1,74,False,True,False,True,False,True,False,True,True,False,False,True,False
32,68,1,2,7,54,2,1,1,2,1,3,1,66,False,True,True,False,False,True,False,True,True,False,False,True,False
22,97,2,2,6,88,3,1,1,1,4,2,1,72,False,True,True,False,False,True,False,True,True,False,False,False,True
23,93,2,1,8,51,3,0,1,3,1,1,1,67,False,True,True,False,False,True,True,False,True,False,False,False,True
26,99,1,3,4,91,3,2,3,1,4,3,2,75,True,False,False,True,False,True,False,True,True,False,False,True,False
21,95,2,1,7,67,2,3,2,2,2,2,3,70,True,False,False,True,False,True,False,True,True,False,False,False,True
18,71,1,1,7,80,2,1,2,1,4,3,2,63,True,False,False,True,True,False,False,True,True,False,False,True,False
19,64,2,2,4,87,3,2,2,2,4,1,2,65,False,True,True,False,True,False,False,True,True,False,False,False,True
20,64,2,3,8,82,2,3,2,1,3,1,2,64,True,False,False,True,True,False,False,True,True,False,True,False,False
20,72,2,3,7,84,1,2,2,3,2,1,2,65,True,False,False,True,True,False,False,True,True,False,True,False,False
24,85,2,2,8,95,2,2,2,2,4,1,1,70,True,False,False,True,False,True,False,True,True,False,True,False,False
20,92,2,1,10,69,2,0,1,2,2,3,3,67,False,True,False,True,True,False,False,True,True,False,False,False,True
24,96,2,2,7,77,1,0,1,2,2,1,1,67,True,False,False,True,False,True,True,False,False,True,True,False,False
20,85,2,3,8,59,2,1,2,2,3,3,3,68,True,False,False,True,True,False,False,True,True,False,False,False,True
20,60,2,2,9,73,3,4,2,2,4,2,1,65,False,True,False,True,True,False,False,True,True,False,True,False,False
8,67,3,2,8,58,1,2,2,2,1,3,2,61,True,False,False,True,False,True,False,True,True,False,False,False,True
25,64,2,1,6,82,1,2,1,2,3,1,2,63,True,False,False,True,False,True,False,True,True,False,True,False,False
26,80,2,2,8,93,2,2,1,1,1,3,2,69,False,True,False,True,False,True,False,True,True,False,False,True,False
33,74,2,2,9,64,2,2,2,2,4,3,1,70,True,False,True,False,True,False,False,True,True,False,False,True,False
19,67,2,2,6,75,3,1,1,2,3,2,1,65,True,False,False,True,False,True,False,True,True,False,False,True,False
27,86,1,2,7,59,1,1,2,2,3,1,1,68,False,True,False,True,False,True,False,True,True,False,False,True,False
14,79,2,1,5,60,2,3,1,2,5,1,1,64,False,True,False,True,False,True,False,True,True,False,True,False,False
24,80,2,2,6,89,2,1,1,3,3,2,1,69,False,True,False,True,True,False,False,True,True,False,False,True,False
16,98,2,1,6,60,2,1,2,2,3,1,3,67,False,True,True,False,False,True,False,True,True,False,False,False,True
19,81,3,3,6,73,1,1,1,3,3,1,1,67,True,False,True,False,True,False,True,False,True,False,False,False,True
21,89,1,2,10,87,1,3,2,2,3,2,1,70,False,True,False,True,False,True,False,True,True,False,False,False,True
25,82,3,1,8,68,2,1,1,3,3,2,1,68,False,True,False,True,True,False,False,True,True,False,False,True,False
23,97,2,1,9,62,2,0,1,2,2,3,1,70,False,True,True,False,False,True,False,True,True,False,False,False,True
21,75,2,2,7,70,1,3,2,2,4,3,1,67,False,True,False,True,False,True,False,True,False,True,False,False,True
22,79,2,2,7,98,3,0,3,2,3,1,1,69,False,True,False,True,False,True,False,True,True,False,False,True,False
34,64,2,2,6,71,3,0,1,3,4,1,1,67,True,False,True,False,True,False,False,True,True,False,True,False,False
